vivienda_id_sistema,familia_id_sistema,departamento,municipio,area,comuna_o_corregimiento,barrio_o_vereda,sector,ingresos_familiares,perros_machos,perros_hembras,perros_vacunados,perros_sin_vacunar,gatos_machos,gatos_hembras,gatos_vacunados,gatos_sin_vacunar,equinos,aves,porcinos,bovinos,otros,otros_nombre,presencia_roedores,perros_peligrosos,fecha_visita
40515,81535,66 - RISARALDA,001 - PEREIRA,U,EL OSO,VILLA DEL SUR,VILLA DEL SUR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40517,81542,66 - RISARALDA,001 - PEREIRA,U,CONSOTA,CIUDADELA VILLA CONSOTA,EL DORADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40518,81543,66 - RISARALDA,001 - PEREIRA,U,CONSOTA,CIUDADELA VILLA CONSOTA,EL DORADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40519,81544,66 - RISARALDA,001 - PEREIRA,U,CONSOTA,CIUDADELA VILLA CONSOTA,EL DORADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40520,81545,66 - RISARALDA,001 - PEREIRA,U,CONSOTA,CIUDADELA VILLA CONSOTA,EL DORADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40521,81548,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,PORVENIR,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No,2 - No,,08/30/2022 12:00:00 AM
40523,81550,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,PORVENIR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,2 - No,,08/30/2022 12:00:00 AM
40525,81552,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,PORVENIR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,2 - No,,08/30/2022 12:00:00 AM
40526,81553,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,PORVENIR,1,0,1,1,0,0,0,0,0,0,0,0,0,0,No,2 - No,2 - No,08/30/2022 12:00:00 AM
40529,81558,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,200,0,0,0,0,1,2,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40530,81559,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40531,81560,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40532,81561,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40534,81579,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40535,81582,66 - RISARALDA,001 - PEREIRA,U,EL OSO,VILLA DEL SUR,VILLA DEL SUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40536,81583,66 - RISARALDA,001 - PEREIRA,U,EL OSO,VILLA DEL SUR,VILLA DEL SUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40537,81584,66 - RISARALDA,001 - PEREIRA,U,EL OSO,VILLA DEL SUR,VILLA DEL SUR,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40538,81585,66 - RISARALDA,001 - PEREIRA,U,EL OSO,VILLA DEL SUR,VILLA DEL SUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40539,81586,66 - RISARALDA,001 - PEREIRA,U,EL OSO,VILLA DEL SUR,VILLA DEL SUR,1,1,0,1,0,1,0,1,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40540,81587,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40541,81588,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,1,1,2,0,1,2,1,0,0,0,0,0,0,,1 - Si,,08/30/2022 12:00:00 AM
40542,81589,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40543,81596,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,PORVENIR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/29/2022 12:00:00 AM
40545,81598,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,PORVENIR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/29/2022 12:00:00 AM
40546,81599,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,PORVENIR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40547,81600,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,PORVENIR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40548,81602,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40549,81603,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,1,1,2,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40550,81604,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,0,0,0,0,2,0,2,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40551,81605,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40552,81606,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40553,81607,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40557,81611,66 - RISARALDA,001 - PEREIRA,U,BOSTON,MEJIA ROBLEDO *,MEJIA ROBLEDO *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40558,81612,66 - RISARALDA,001 - PEREIRA,U,BOSTON,MEJIA ROBLEDO *,MEJIA ROBLEDO *,999,0,0,0,0,1,0,1,0,0,0,0,0,0,,2 - No,2 - No,08/30/2022 12:00:00 AM
40559,81614,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,999,1,0,1,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/30/2022 12:00:00 AM
40560,81615,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,999,0,1,1,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/30/2022 12:00:00 AM
40561,81616,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/30/2022 12:00:00 AM
40562,81617,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40563,81618,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,999,1,1,0,0,0,1,0,0,0,3,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40564,81619,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,999,0,0,0,0,1,2,3,0,0,7,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40569,81631,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40570,81632,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,1,1,2,0,1,3,3,0,0,0,0,0,0,,1 - Si,2 - No,08/31/2022 12:00:00 AM
40571,81633,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,1,0,1,0,1,0,1,0,0,0,0,0,0,,1 - Si,2 - No,08/31/2022 12:00:00 AM
40572,81634,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40573,81635,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40574,81636,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40575,81637,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,1,1,0,1,0,1,0,0,0,0,0,0,,1 - Si,2 - No,08/31/2022 12:00:00 AM
40576,81638,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40577,81639,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40578,81640,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40579,81641,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40580,81642,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,0,0,0,1,1,1,1,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40582,81644,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,GALICIA ALTA,GALICIA BAJA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40583,81645,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40584,81646,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40585,81647,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40586,81648,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40587,81649,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40588,81650,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,2,1,3,0,0,0,0,0,0,1,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40589,81651,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40590,81656,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40591,81657,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40592,81658,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,2 - No,2 - No,08/31/2022 12:00:00 AM
40593,81659,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,2 - No,,08/31/2022 12:00:00 AM
40594,81660,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,No,2 - No,2 - No,08/31/2022 12:00:00 AM
40595,81663,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40596,81664,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40597,81666,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,2,0,0,0,1,0,0,1,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40598,81667,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40599,81668,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40600,81669,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40601,81670,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40602,81671,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,2,0,2,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40603,81672,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40604,81689,66 - RISARALDA,001 - PEREIRA,U,EL ROCIO,ROCIO ALTO *,ROCIO ALTO *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/29/2022 12:00:00 AM
40606,81701,66 - RISARALDA,001 - PEREIRA,U,CONSOTA,CIUDADELA VILLA CONSOTA,EL DORADO,0,1,2,3,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40607,81702,66 - RISARALDA,001 - PEREIRA,U,CONSOTA,CIUDADELA VILLA CONSOTA,EL DORADO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40608,81703,66 - RISARALDA,001 - PEREIRA,U,CONSOTA,CIUDADELA VILLA CONSOTA,EL DORADO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40609,81712,66 - RISARALDA,001 - PEREIRA,R,CAIMALITO,AZUFRAL,SECTOR VEINTE DE JULIO,1,1,0,0,1,0,2,0,2,0,0,0,0,0,,1 - Si,2 - No,08/31/2022 12:00:00 AM
40610,81713,66 - RISARALDA,001 - PEREIRA,R,CAIMALITO,AZUFRAL,SECTOR VEINTE DE JULIO,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,1 - Si,2 - No,08/31/2022 12:00:00 AM
40611,81714,66 - RISARALDA,001 - PEREIRA,R,CAIMALITO,AZUFRAL,SECTOR VEINTE DE JULIO,1,0,1,0,1,0,1,0,1,0,0,0,0,0,,1 - Si,2 - No,08/31/2022 12:00:00 AM
40614,81718,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40615,81719,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40616,81720,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40617,81721,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40618,81722,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40619,81723,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40620,81724,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40623,81741,66 - RISARALDA,001 - PEREIRA,R,CAIMALITO,AZUFRAL,SECTOR VEINTE DE JULIO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40624,81743,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40625,81744,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,300,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,08/31/2022 12:00:00 AM
40626,81758,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40627,81759,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40628,81760,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40629,81761,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40631,81769,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,999,1,0,1,0,1,0,0,0,0,0,0,0,0,,2 - No,2 - No,08/31/2022 12:00:00 AM
40632,81770,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,2 - No,08/31/2022 12:00:00 AM
40636,81778,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,2 - No,08/31/2022 12:00:00 AM
40637,81779,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,300,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,2 - No,08/31/2022 12:00:00 AM
40638,81780,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40639,81781,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40640,81792,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40641,81793,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/30/2022 12:00:00 AM
40643,81795,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,1,2,0,2,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40644,81796,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40645,81797,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,08/31/2022 12:00:00 AM
40646,81799,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,0,0,0,2,0,2,0,0,0,0,0,0,No,2 - No,,09/01/2022 12:00:00 AM
40647,81808,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40650,81811,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40651,81812,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40652,81813,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,,09/01/2022 12:00:00 AM
40653,81814,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40654,81815,66 - RISARALDA,001 - PEREIRA,U,EL OSO,MONTELIBANO,MONTELIBANO,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40655,81816,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,09/01/2022 12:00:00 AM
40656,81825,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,09/01/2022 12:00:00 AM
40657,81826,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,09/01/2022 12:00:00 AM
40660,81829,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,09/01/2022 12:00:00 AM
40661,81830,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,1,1,0,1,0,1,1,2,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40664,81833,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,LOS ALMENDROS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,09/01/2022 12:00:00 AM
40666,81848,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,,09/01/2022 12:00:00 AM
40667,81858,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,1,2,0,2,0,0,1,0,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40669,81870,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,2,0,0,0,0,1,0,1,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40670,81871,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40671,81872,66 - RISARALDA,001 - PEREIRA,U,FERROCARRIL,LA LIBERTAD *,LA LIBERTAD *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,09/01/2022 12:00:00 AM
40673,81884,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,LUIS ALBERTO DUQUE,ALBERTO DUQUE,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,09/01/2022 12:00:00 AM
